sample_order,timestamp,latitude,longitude,speed_kmh
698,13752,43.40789,-80.283508,75.9
699,13753,43.407761,-80.283669,69.7
700,13754,43.407619,-80.283821,72.0
701,13755,43.407482,-80.283981,71.9
702,13756,43.407352,-80.284142,70.0
703,13757,43.407215,-80.284302,71.9
704,13758,43.407082,-80.28447,72.3
705,13759,43.406944,-80.28463,72.2
706,13760,43.406807,-80.284798,73.4
707,13761,43.406681,-80.284966,70.2
708,13762,43.406555,-80.285141,71.7
709,13763,43.406433,-80.285332,74.0
710,13764,43.406315,-80.285515,71.2
711,13765,43.4062,-80.285698,70.4
712,13766,43.40609,-80.285881,69.1
713,13767,43.405968,-80.286072,74.0
714,13768,43.405857,-80.286255,69.3
715,13769,43.405743,-80.286446,71.9
716,13770,43.405628,-80.286636,71.9
717,13771,43.405502,-80.286842,78.3
718,13772,43.405384,-80.287041,74.7
719,13773,43.405251,-80.287239,78.4
720,13774,43.405125,-80.287437,76.5
721,13775,43.404995,-80.287651,81.1
722,13776,43.404861,-80.287857,80.4
723,13777,43.404728,-80.288071,81.9
724,13778,43.404591,-80.288284,82.7
725,13779,43.404453,-80.288513,86.5
726,13780,43.40432,-80.288734,83.5
727,13781,43.404175,-80.288971,90.1
728,13782,43.404041,-80.289192,83.7
729,13783,43.403896,-80.289421,88.3
730,13784,43.403759,-80.289642,84.5
731,13785,43.40361,-80.289856,86.2
732,13786,43.403469,-80.29007,84.0
733,13787,43.403316,-80.290276,85.7
734,13788,43.40316,-80.290474,84.9
735,13789,43.403,-80.290657,83.3
736,13790,43.40284,-80.29084,83.3
737,13791,43.402668,-80.291016,85.8
738,13792,43.402496,-80.291183,84.3
739,13793,43.402328,-80.291344,81.9
740,13794,43.402153,-80.291496,82.8
741,13795,43.401966,-80.291641,85.9
742,13796,43.401768,-80.291771,87.8
743,13797,43.401585,-80.291893,81.4
744,13798,43.401386,-80.292015,87.2
745,13799,43.401192,-80.29213,84.6
746,13800,43.400997,-80.292236,83.9
747,13801,43.400795,-80.292328,85.2
748,13802,43.4006,-80.292419,82.4
749,13803,43.400406,-80.292496,80.8
750,13804,43.400208,-80.29258,82.9
751,13805,43.400028,-80.292671,76.8
752,13806,43.399849,-80.29277,77.2
753,13807,43.399681,-80.29287,73.3
754,13808,43.399517,-80.292976,72.5
755,13809,43.399361,-80.293083,69.8
756,13810,43.399208,-80.29319,68.7
757,13811,43.399063,-80.293289,64.8
758,13812,43.398926,-80.293411,65.3
759,13813,43.398788,-80.293518,63.4
760,13814,43.398647,-80.29364,66.7
761,13815,43.398506,-80.29377,67.9
762,13816,43.398369,-80.293884,64.1
763,13817,43.398228,-80.294022,69.3
764,13818,43.398087,-80.294167,70.5
765,13819,43.397949,-80.294312,69.5
766,13820,43.397808,-80.294472,73.2
767,13821,43.397671,-80.29464,73.5
768,13822,43.397537,-80.294807,72.4
769,13823,43.397408,-80.294998,75.8
770,13824,43.397289,-80.295197,75.0
771,13825,43.397163,-80.29541,79.9
772,13826,43.397041,-80.295616,77.3
773,13827,43.396915,-80.29583,80.1
774,13828,43.39679,-80.296043,79.6
775,13829,43.39666,-80.296257,81.1
776,13830,43.39653,-80.296478,82.7
777,13831,43.396408,-80.296715,84.5
778,13832,43.396278,-80.296928,80.9
779,13833,43.396156,-80.297142,79.1
780,13834,43.396027,-80.297371,84.3
781,13835,43.395905,-80.297585,79.1
782,13836,43.395779,-80.297798,79.9
783,13837,43.39566,-80.298012,78.4
784,13838,43.395538,-80.298233,80.7
785,13839,43.395428,-80.298447,76.2
786,13840,43.395321,-80.298653,73.7
787,13841,43.39521,-80.298882,80.1
788,13842,43.395111,-80.299095,73.5
789,13843,43.395012,-80.299309,73.8
790,13844,43.394924,-80.29953,73.3
791,13845,43.39484,-80.299751,72.5
792,13846,43.394753,-80.299957,69.3
793,13847,43.394676,-80.300179,71.6
794,13848,43.394608,-80.3004,69.8
795,13849,43.394535,-80.300598,64.6
796,13850,43.394478,-80.300812,66.3
797,13851,43.394409,-80.301018,66.0
798,13852,43.394344,-80.301208,61.1
799,13853,43.394287,-80.301392,58.2
800,13854,43.394245,-80.301559,51.4
801,13855,43.394207,-80.301712,47.0
802,13856,43.394173,-80.301842,40.2
803,13857,43.394142,-80.301949,33.5
804,13858,43.394119,-80.302048,30.2
805,13859,43.394104,-80.302132,25.2
806,13860,43.394085,-80.302177,15.1
807,13861,43.394077,-80.302223,13.8
808,13862,43.394073,-80.302238,4.6
809,13863,43.394073,-80.302238,0.0
810,13864,43.394073,-80.302238,0.0
811,13865,43.39407,-80.302238,1.2
812,13866,43.39407,-80.302238,0.0
813,13867,43.39407,-80.302238,0.0
814,13868,43.39407,-80.302238,0.0
815,13869,43.39407,-80.302238,0.0
816,13870,43.39407,-80.302238,0.0
817,13871,43.39407,-80.302238,0.0
818,13872,43.39407,-80.302238,0.0
819,13873,43.39407,-80.302238,0.0
820,13874,43.39407,-80.302238,0.0
821,13875,43.39407,-80.302238,0.0
822,13876,43.394073,-80.302238,1.2
823,13877,43.394073,-80.302238,0.0
824,13878,43.394077,-80.302238,1.6
825,13879,43.394077,-80.302238,0.0
826,13880,43.394077,-80.302238,0.0
827,13881,43.394077,-80.302238,0.0
828,13882,43.394077,-80.302238,0.0
829,13883,43.394077,-80.302238,0.0
830,13884,43.394077,-80.302238,0.0
831,13885,43.394077,-80.302238,0.0
832,13886,43.394077,-80.302238,0.0
833,13887,43.394077,-80.302238,0.0
834,13888,43.394077,-80.302238,0.0
835,13889,43.394077,-80.302238,0.0
836,13890,43.394077,-80.302238,0.0
837,13891,43.394077,-80.302246,2.3
838,13892,43.394081,-80.302246,1.6
839,13893,43.394081,-80.302238,2.3
840,13894,43.394081,-80.302238,0.0
841,13895,43.394081,-80.302238,0.0
842,13896,43.394081,-80.302238,0.0
843,13897,43.394081,-80.302238,0.0
844,13898,43.394081,-80.302231,2.0
845,13899,43.394081,-80.302231,0.0
846,13900,43.394081,-80.302231,0.0
847,13901,43.394081,-80.302231,0.0
848,13902,43.394081,-80.302231,0.0
849,13903,43.394081,-80.302231,0.0
850,13904,43.394081,-80.302231,0.0
851,13905,43.394081,-80.302231,0.0
852,13906,43.394081,-80.302231,0.0
853,13907,43.394081,-80.302231,0.0
854,13908,43.394081,-80.302231,0.0
855,13909,43.394081,-80.302231,0.0
856,13910,43.394081,-80.302231,0.0
857,13911,43.394085,-80.302231,1.6
858,13912,43.394081,-80.302231,1.6
859,13913,43.394085,-80.302231,1.6
860,13914,43.394085,-80.302231,0.0
861,13915,43.394085,-80.302238,2.0
862,13916,43.394085,-80.302246,2.3
863,13917,43.394077,-80.302254,4.0
864,13918,43.39407,-80.302299,13.4
865,13919,43.394051,-80.302345,15.4
866,13920,43.394039,-80.302414,20.6
867,13921,43.39402,-80.302498,25.6
868,13922,43.394001,-80.302589,27.5
869,13923,43.393974,-80.302689,31.0
870,13924,43.393936,-80.302765,26.8
871,13925,43.393883,-80.302841,30.6
872,13926,43.393826,-80.302887,26.5
873,13927,43.393753,-80.302917,30.5
874,13928,43.393681,-80.302925,28.9
875,13929,43.393604,-80.302895,32.0
876,13930,43.39352,-80.302872,34.3
877,13931,43.393429,-80.302841,37.5
878,13932,43.39333,-80.302811,40.6
879,13933,43.393223,-80.302773,44.2
880,13934,43.393108,-80.302734,47.4
881,13935,43.39299,-80.302704,48.0
882,13936,43.392864,-80.302666,51.6
883,13937,43.392735,-80.302635,52.4
884,13938,43.392609,-80.302582,52.7
885,13939,43.392483,-80.302544,51.6
886,13940,43.392353,-80.302498,53.7
887,13941,43.392223,-80.30246,53.2
888,13942,43.392105,-80.302414,49.1
889,13943,43.391987,-80.302383,48.1
890,13944,43.391888,-80.302345,41.1
891,13945,43.391804,-80.302322,34.3
892,13946,43.391731,-80.302299,30.0
893,13947,43.391678,-80.302277,22.2
894,13948,43.391628,-80.302254,21.1
895,13949,43.391602,-80.302246,10.7
896,13950,43.391582,-80.302246,8.0
897,13951,43.391582,-80.302246,0.0
898,13952,43.391582,-80.302246,0.0
899,13953,43.391579,-80.302238,2.6
900,13954,43.391579,-80.302246,2.3
901,13955,43.391579,-80.302246,0.0
902,13956,43.391575,-80.302246,1.6
903,13957,43.391575,-80.302246,0.0
904,13958,43.391575,-80.302246,0.0
905,13959,43.391575,-80.302246,0.0
906,13960,43.391575,-80.302246,0.0
907,13961,43.391575,-80.302246,0.0
908,13962,43.391575,-80.302246,0.0
909,13963,43.391575,-80.302246,0.0
910,13964,43.391575,-80.302246,0.0
911,13965,43.391575,-80.302246,0.0
912,13966,43.391575,-80.302246,0.0
913,13967,43.391575,-80.302246,0.0
914,13968,43.391575,-80.302246,0.0
915,13969,43.391575,-80.302246,0.0
916,13970,43.391575,-80.302246,0.0
917,13971,43.391575,-80.302246,0.0
918,13972,43.391575,-80.302246,0.0
919,13973,43.391575,-80.302246,0.0
920,13974,43.391575,-80.302246,0.0
921,13975,43.391575,-80.302246,0.0
922,13976,43.391575,-80.302246,0.0
923,13977,43.391575,-80.302246,0.0
924,13978,43.391575,-80.302246,0.0
925,13979,43.391575,-80.302246,0.0
926,13980,43.391575,-80.302246,0.0
927,13981,43.391575,-80.302246,0.0
928,13982,43.391575,-80.302246,0.0
929,13983,43.391575,-80.302246,0.0
930,13984,43.391575,-80.302246,0.0
931,13985,43.391575,-80.302246,0.0
932,13986,43.391575,-80.302246,0.0
933,13987,43.391575,-80.302246,0.0
934,13988,43.391575,-80.302246,0.0
935,13989,43.391575,-80.302246,0.0
936,13990,43.391575,-80.302246,0.0
937,13991,43.391575,-80.302246,0.0
938,13992,43.391575,-80.302246,0.0
939,13993,43.391575,-80.302246,0.0
940,13994,43.391575,-80.302246,0.0
941,13995,43.391575,-80.302246,0.0
942,13996,43.391575,-80.302246,0.0
943,13997,43.391575,-80.302246,0.0
944,13998,43.391575,-80.302246,0.0
945,13999,43.391575,-80.302246,0.0
946,14000,43.391575,-80.302246,0.0
947,14001,43.391575,-80.302246,0.0
948,14002,43.391575,-80.302246,0.0
949,14003,43.391575,-80.302246,0.0
950,14004,43.391575,-80.302246,0.0
951,14005,43.391575,-80.302246,0.0
952,14006,43.391575,-80.302246,0.0
953,14007,43.391575,-80.302246,0.0
954,14008,43.391575,-80.302246,0.0
955,14009,43.39156,-80.302238,6.4
956,14010,43.391529,-80.302231,12.6
957,14011,43.391476,-80.302216,21.7
958,14012,43.391411,-80.302193,26.9
959,14013,43.391338,-80.30217,30.0
960,14014,43.391251,-80.302147,35.5
961,14015,43.391159,-80.302109,38.5
962,14016,43.391045,-80.302071,47.0
963,14017,43.390923,-80.302032,50.1
964,14018,43.3908,-80.301994,50.5
965,14019,43.390663,-80.301941,57.0
966,14020,43.390526,-80.30191,55.6
967,14021,43.390373,-80.301872,62.2
968,14022,43.390217,-80.301849,62.8
969,14023,43.390053,-80.301834,65.8
970,14024,43.389889,-80.301834,65.6
971,14025,43.389717,-80.301826,68.9
972,14026,43.389526,-80.301826,76.5
973,14027,43.389351,-80.301826,70.1
974,14028,43.389168,-80.301826,73.3
975,14029,43.388981,-80.301826,74.9
976,14030,43.388802,-80.301826,71.7
977,14031,43.388603,-80.301819,79.7
978,14032,43.388412,-80.301819,76.5
979,14033,43.388226,-80.301811,74.5
980,14034,43.388031,-80.301811,78.1
981,14035,43.387833,-80.301788,79.5
982,14036,43.38765,-80.301773,73.4
983,14037,43.387466,-80.301758,73.8
984,14038,43.387287,-80.301712,72.9
985,14039,43.387108,-80.301666,72.9
986,14040,43.386929,-80.301605,73.8
987,14041,43.386761,-80.301537,70.1
988,14042,43.386593,-80.301483,69.1
989,14043,43.386436,-80.301414,66.0
990,14044,43.386284,-80.301361,62.8
991,14045,43.386147,-80.301292,58.4
992,14046,43.386021,-80.301254,51.6
993,14047,43.385902,-80.301208,49.5
994,14048,43.385803,-80.30117,41.1
995,14049,43.385715,-80.301132,36.9
996,14050,43.385639,-80.301109,31.2
997,14051,43.385574,-80.301079,27.4
998,14052,43.385529,-80.301056,19.2
999,14053,43.385487,-80.301048,17.0
1000,14054,43.385468,-80.301041,7.9
1001,14055,43.385456,-80.301041,4.8
1002,14056,43.385456,-80.301041,0.0
1003,14057,43.38546,-80.301041,1.6
1004,14058,43.38546,-80.301041,0.0
1005,14059,43.38546,-80.301041,0.0
1006,14060,43.38546,-80.301041,0.0
1007,14061,43.38546,-80.301041,0.0
1008,14062,43.38546,-80.301041,0.0
1009,14063,43.38546,-80.301041,0.0
1010,14064,43.38546,-80.301041,0.0
1011,14065,43.38546,-80.301041,0.0
1012,14066,43.38546,-80.301041,0.0
1013,14067,43.38546,-80.301041,0.0
1014,14068,43.38546,-80.301041,0.0
1015,14069,43.38546,-80.301041,0.0
1016,14070,43.38546,-80.301041,0.0
1017,14071,43.38546,-80.301041,0.0
1018,14072,43.38546,-80.301041,0.0
1019,14073,43.38546,-80.301041,0.0
1020,14074,43.38546,-80.301041,0.0
1021,14075,43.38546,-80.301041,0.0
1022,14076,43.38546,-80.301041,0.0
1023,14077,43.38546,-80.301041,0.0
1024,14078,43.385448,-80.301048,5.2
1025,14079,43.38541,-80.301041,15.3
1026,14080,43.385368,-80.301018,18.1
1027,14081,43.385303,-80.301003,26.4
1028,14082,43.385227,-80.300964,32.5
1029,14083,43.385139,-80.300934,36.3
1030,14084,43.38504,-80.300896,41.1
1031,14085,43.38493,-80.300858,45.4
1032,14086,43.3848,-80.300797,55.0
1033,14087,43.38467,-80.300751,53.7
1034,14088,43.384529,-80.30069,59.2
1035,14089,43.384384,-80.300629,60.7
1036,14090,43.384235,-80.300568,62.2
1037,14091,43.384079,-80.300514,64.4
1038,14092,43.383923,-80.300453,64.9
1039,14093,43.383759,-80.300392,68.0
1040,14094,43.383598,-80.300331,66.8
1041,14095,43.38343,-80.300255,70.8
1042,14096,43.383259,-80.300186,71.3
1043,14097,43.383087,-80.300117,71.7
1044,14098,43.382923,-80.300056,68.0
1045,14099,43.382759,-80.299995,68.0
1046,14100,43.382591,-80.299927,70.1
1047,14101,43.382431,-80.299858,67.1
1048,14102,43.382271,-80.299797,66.5
1049,14103,43.382114,-80.299736,65.3
1050,14104,43.381962,-80.299683,62.8
1051,14105,43.381809,-80.299606,65.2
1052,14106,43.38166,-80.299553,61.6
1053,14107,43.381508,-80.299484,64.1
1054,14108,43.381359,-80.299438,61.1
1055,14109,43.381207,-80.299377,63.4
1056,14110,43.381065,-80.299316,59.5
1057,14111,43.38092,-80.299263,60.1
1058,14112,43.380768,-80.29921,62.8
1059,14113,43.380623,-80.299141,61.4
1060,14114,43.380482,-80.299088,58.5
1061,14115,43.380333,-80.299034,61.7
1062,14116,43.380188,-80.298965,61.4
1063,14117,43.380039,-80.298912,61.6
1064,14118,43.379887,-80.298851,63.4
1065,14119,43.379738,-80.298798,61.6
1066,14120,43.379589,-80.298737,62.2
1067,14121,43.379444,-80.298683,60.1
1068,14122,43.379299,-80.298622,60.7
1069,14123,43.379162,-80.298569,57.0
1070,14124,43.379013,-80.298508,62.2
1071,14125,43.378868,-80.298447,60.7
1072,14126,43.378727,-80.298393,58.6
1073,14127,43.378586,-80.298332,59.2
1074,14128,43.378433,-80.298279,63.2
1075,14129,43.378277,-80.298218,64.9
1076,14130,43.37812,-80.298157,65.3
1077,14131,43.377956,-80.298088,68.7
1078,14132,43.377796,-80.298035,65.9
1079,14133,43.377632,-80.297966,68.7
1080,14134,43.377464,-80.297905,69.6
1081,14135,43.377293,-80.297829,71.9
1082,14136,43.377125,-80.297768,69.6
1083,14137,43.376949,-80.297699,73.3
1084,14138,43.376774,-80.29763,72.9
1085,14139,43.376598,-80.297562,73.2
1086,14140,43.376427,-80.297493,71.3
1087,14141,43.376247,-80.297432,74.2
1088,14142,43.376076,-80.297363,71.3
1089,14143,43.375896,-80.297287,75.4
1090,14144,43.375721,-80.297218,72.9
1091,14145,43.375546,-80.29715,72.8
1092,14146,43.375362,-80.297081,76.3
1093,14147,43.375187,-80.297005,73.5
1094,14148,43.375008,-80.296944,73.8
1095,14149,43.374828,-80.296875,74.8
1096,14150,43.374649,-80.296799,75.0
1097,14151,43.37447,-80.29673,74.4
1098,14152,43.374283,-80.296654,78.1
1099,14153,43.374096,-80.296593,76.9
1100,14154,43.373917,-80.296539,73.4
1101,14155,43.37373,-80.296478,76.9
1102,14156,43.373543,-80.296432,76.0
1103,14157,43.37336,-80.296379,74.9
1104,14158,43.373173,-80.296326,76.4
1105,14159,43.37299,-80.29628,74.5
1106,14160,43.372807,-80.296219,75.4
1107,14161,43.372635,-80.29615,71.7
1108,14162,43.372467,-80.296074,70.8
1109,14163,43.372311,-80.295982,67.9
1110,14164,43.372162,-80.295898,64.5
1111,14165,43.372017,-80.295807,63.8
1112,14166,43.371887,-80.295731,56.5
1113,14167,43.371784,-80.295647,47.9
1114,14168,43.371681,-80.29557,46.9
1115,14169,43.37159,-80.295494,42.6
1116,14170,43.371513,-80.295441,34.5
1117,14171,43.371449,-80.29541,27.2
1118,14172,43.371387,-80.29538,26.3
1119,14173,43.371326,-80.29538,24.4
1120,14174,43.371269,-80.29538,22.8
1121,14175,43.371204,-80.295395,26.4
1122,14176,43.371136,-80.295403,27.3
1123,14177,43.371067,-80.295395,27.7
1124,14178,43.370995,-80.295341,32.8
1125,14179,43.37093,-80.295265,34.1
1126,14180,43.370865,-80.295166,38.8
1127,14181,43.370785,-80.295082,40.3
1128,14182,43.370689,-80.294991,46.7
1129,14183,43.370586,-80.294907,47.9
1130,14184,43.37048,-80.294807,51.5
1131,14185,43.370361,-80.294708,55.7
1132,14186,43.370239,-80.294609,56.7
1133,14187,43.370113,-80.294495,60.4
1134,14188,43.369972,-80.29438,65.6
1135,14189,43.369835,-80.294266,64.1
1136,14190,43.369686,-80.294151,68.4
1137,14191,43.369545,-80.294029,66.7
1138,14192,43.369392,-80.293915,69.7
1139,14193,43.36924,-80.293793,70.4
1140,14194,43.369087,-80.293678,69.8
1141,14195,43.368927,-80.293571,71.2
1142,14196,43.368767,-80.293465,71.1
1143,14197,43.368599,-80.293365,73.3
1144,14198,43.368427,-80.293282,73.0
1145,14199,43.368252,-80.29319,75.0
1146,14200,43.368076,-80.293114,73.8
1147,14201,43.367893,-80.29303,77.2
1148,14202,43.36771,-80.292961,76.0
1149,14203,43.367523,-80.292885,78.1
1150,14204,43.367336,-80.292816,77.5
1151,14205,43.367161,-80.292747,72.9
1152,14206,43.366985,-80.292671,73.8
1153,14207,43.36681,-80.292603,72.8
1154,14208,43.366638,-80.292519,73.1
1155,14209,43.366474,-80.292442,69.4
1156,14210,43.366329,-80.292358,63.0
1157,14211,43.366192,-80.292282,59.1
1158,14212,43.366074,-80.292198,53.2
1159,14213,43.365963,-80.29213,48.6
1160,14214,43.365871,-80.292068,41.0
1161,14215,43.365795,-80.292015,34.1
1162,14216,43.36573,-80.291985,27.4
1163,14217,43.365685,-80.291962,19.2
1164,14218,43.365643,-80.291939,18.1
1165,14219,43.365623,-80.291939,8.0
1166,14220,43.365608,-80.291939,6.0
1167,14221,43.365601,-80.291939,2.8
1168,14222,43.365601,-80.291939,0.0
1169,14223,43.365589,-80.291939,4.8
1170,14224,43.365585,-80.291939,1.6
1171,14225,43.365555,-80.291939,12.0
1172,14226,43.365513,-80.291946,16.9
1173,14227,43.365463,-80.291969,21.1
1174,14228,43.36541,-80.291992,22.2
1175,14229,43.365345,-80.292007,26.4
1176,14230,43.365273,-80.292007,28.8
1177,14231,43.3652,-80.291992,29.5
1178,14232,43.36512,-80.291946,34.7
1179,14233,43.365028,-80.291893,39.9
1180,14234,43.364925,-80.291847,43.3
1181,14235,43.364811,-80.291809,47.0
1182,14236,43.364697,-80.291771,47.0
1183,14237,43.364567,-80.291725,53.7
1184,14238,43.364441,-80.291687,51.6
1185,14239,43.364304,-80.291641,56.5
1186,14240,43.364159,-80.291595,59.6
1187,14241,43.364017,-80.291534,59.6
1188,14242,43.363873,-80.291489,59.1
1189,14243,43.363728,-80.291435,60.1
1190,14244,43.363586,-80.291367,60.2
1191,14245,43.363445,-80.291321,58.0
1192,14246,43.3633,-80.291267,60.1
1193,14247,43.363155,-80.291199,61.3
1194,14248,43.363003,-80.291145,62.8
1195,14249,43.362858,-80.291084,60.7
1196,14250,43.362713,-80.291031,60.1
1197,14251,43.362568,-80.29097,60.7
1198,14252,43.362427,-80.290916,58.6
1199,14253,43.362286,-80.290855,59.2
1200,14254,43.362144,-80.290794,59.6
1201,14255,43.361984,-80.290718,67.8
1202,14256,43.361847,-80.290634,60.0
1203,14257,43.361721,-80.290543,57.0
1204,14258,43.361591,-80.290451,58.5
1205,14259,43.361481,-80.290337,55.1
1206,14260,43.361362,-80.29023,56.9
1207,14261,43.361248,-80.290115,56.6
1208,14262,43.361145,-80.289986,55.8
1209,14263,43.361038,-80.289841,60.1
1210,14264,43.360939,-80.289688,59.6
1211,14265,43.36084,-80.289528,61.1
1212,14266,43.360741,-80.28936,62.9
1213,14267,43.360641,-80.289192,63.2
1214,14268,43.360535,-80.289009,68.1
1215,14269,43.360432,-80.288826,67.4
1216,14270,43.360321,-80.288643,69.4
1217,14271,43.360207,-80.288445,73.5
1218,14272,43.360104,-80.288261,67.6
1219,14273,43.360001,-80.288078,67.4
1220,14274,43.359886,-80.287895,70.4
1221,14275,43.359776,-80.287727,65.8
1222,14276,43.359665,-80.287567,64.4
1223,14277,43.359543,-80.28743,63.0
1224,14278,43.359425,-80.287315,57.9
1225,14279,43.359299,-80.287216,58.1
1226,14280,43.359177,-80.287132,54.6
1227,14281,43.359062,-80.287071,49.3
1228,14282,43.358959,-80.287018,44.0
1229,14283,43.358864,-80.286964,41.1
1230,14284,43.358776,-80.286926,36.9
1231,14285,43.3587,-80.286896,31.7
1232,14286,43.358627,-80.286896,29.2
1233,14287,43.358566,-80.286919,25.3
1234,14288,43.358509,-80.286942,23.8
1235,14289,43.358448,-80.286964,25.2
1236,14290,43.358383,-80.286995,27.5
1237,14291,43.358318,-80.287003,26.1
1238,14292,43.358261,-80.286964,25.5
1239,14293,43.3582,-80.286926,26.8
1240,14294,43.358131,-80.286873,31.6
1241,14295,43.358059,-80.286789,37.8
1242,14296,43.357971,-80.28672,40.5
1243,14297,43.35788,-80.286636,43.9
1244,14298,43.357784,-80.286568,43.2
1245,14299,43.357681,-80.286514,44.1
1246,14300,43.357567,-80.286446,49.7
1247,14301,43.357449,-80.286392,49.8
1248,14302,43.357327,-80.286339,51.2
1249,14303,43.357201,-80.286285,52.8
1250,14304,43.357071,-80.28624,53.7
1251,14305,43.356937,-80.286194,55.3
1252,14306,43.356804,-80.286163,54.0
1253,14307,43.356674,-80.286125,53.2
1254,14308,43.356537,-80.286118,54.9
1255,14309,43.3564,-80.286118,54.8
1256,14310,43.35627,-80.28614,52.4
1257,14311,43.356136,-80.286171,54.4
1258,14312,43.356007,-80.286217,53.3
1259,14313,43.355885,-80.28627,51.2
1260,14314,43.355759,-80.286339,54.3
1261,14315,43.355644,-80.286415,51.1
1262,14316,43.355541,-80.286499,47.9
1263,14317,43.355446,-80.286583,45.2
1264,14318,43.355347,-80.286682,49.0
1265,14319,43.355267,-80.286766,40.3
1266,14320,43.355198,-80.28685,36.9
1267,14321,43.355137,-80.286919,31.6
1268,14322,43.355087,-80.286964,23.9
1269,14323,43.355049,-80.28701,20.3
1270,14324,43.355015,-80.287041,16.3
1271,14325,43.354988,-80.287056,11.7
1272,14326,43.354965,-80.287079,11.4
1273,14327,43.354942,-80.287094,10.2
1274,14328,43.354927,-80.287102,6.4
1275,14329,43.354916,-80.287117,6.2
1276,14330,43.354885,-80.287148,15.3
1277,14331,43.354843,-80.287193,21.3
1278,14332,43.354797,-80.287247,24.2
1279,14333,43.354736,-80.287292,27.7
1280,14334,43.354675,-80.287338,27.8
1281,14335,43.354607,-80.287346,27.3
1282,14336,43.354546,-80.287308,26.8
1283,14337,43.354488,-80.287239,30.7
1284,14338,43.354435,-80.287163,30.7
1285,14339,43.354385,-80.287071,33.4
1286,14340,43.354324,-80.286964,39.6
1287,14341,43.354256,-80.286858,41.1
1288,14342,43.354183,-80.286728,47.8
1289,14343,43.354103,-80.286598,49.6
1290,14344,43.354012,-80.286461,54.0
1291,14345,43.353928,-80.286308,55.8
1292,14346,43.353832,-80.286163,57.1
1293,14347,43.353729,-80.285995,64.0
1294,14348,43.353622,-80.285812,68.4
1295,14349,43.353519,-80.285637,65.5
1296,14350,43.353405,-80.285454,70.1
1297,14351,43.353287,-80.285278,69.7
1298,14352,43.353176,-80.285088,70.9
1299,14353,43.353065,-80.284897,71.2
1300,14354,43.352951,-80.284721,68.6
1301,14355,43.35284,-80.284531,70.9
1302,14356,43.35273,-80.284348,69.1
1303,14357,43.352615,-80.284157,72.2
1304,14358,43.352505,-80.283966,70.9
1305,14359,43.35239,-80.283783,70.4
1306,14360,43.35228,-80.2836,69.1
1307,14361,43.352169,-80.283417,69.4
1308,14362,43.352055,-80.283234,70.1
1309,14363,43.351952,-80.283043,69.2
1310,14364,43.351849,-80.282845,70.9
1311,14365,43.351742,-80.282654,70.2
1312,14366,43.351631,-80.282471,69.4
1313,14367,43.351521,-80.28228,70.9
1314,14368,43.351402,-80.282082,74.8
1315,14369,43.351288,-80.281883,73.7
1316,14370,43.351173,-80.281677,75.6
1317,14371,43.351055,-80.281479,74.5
1318,14372,43.350948,-80.281288,70.2
1319,14373,43.350838,-80.281105,69.1
1320,14374,43.350723,-80.280914,72.2
1321,14375,43.350609,-80.280724,71.7
1322,14376,43.350494,-80.280525,74.0
1323,14377,43.350384,-80.280327,72.5
1324,14378,43.350281,-80.280136,69.2
1325,14379,43.350166,-80.279938,73.8
1326,14380,43.350063,-80.279755,67.4
1327,14381,43.34996,-80.279541,74.7
1328,14382,43.34985,-80.27935,70.9
1329,14383,43.349731,-80.279144,76.6
1330,14384,43.349617,-80.278954,71.7
1331,14385,43.349499,-80.278732,80.0
1332,14386,43.34938,-80.278542,73.0
1333,14387,43.349255,-80.278336,78.1
1334,14388,43.34914,-80.278145,72.2
1335,14389,43.349026,-80.277939,75.4
1336,14390,43.348907,-80.27774,75.0
1337,14391,43.348797,-80.277534,74.4
1338,14392,43.348679,-80.277344,72.7
1339,14393,43.348568,-80.277138,74.6
1340,14394,43.348457,-80.276932,74.6
1341,14395,43.348351,-80.276718,75.4
1342,14396,43.348244,-80.276512,73.7
1343,14397,43.348148,-80.276306,71.2
1344,14398,43.348049,-80.276077,77.6
1345,14399,43.347954,-80.275856,74.7
1346,14400,43.347855,-80.275642,73.8
1347,14401,43.347767,-80.275406,77.2
1348,14402,43.347687,-80.275192,70.0
1349,14403,43.347607,-80.274963,74.0
1350,14404,43.34753,-80.274734,73.4
1351,14405,43.34745,-80.274521,69.8
1352,14406,43.347366,-80.274284,76.7
1353,14407,43.347286,-80.274055,74.0
1354,14408,43.347202,-80.273834,72.6
1355,14409,43.347122,-80.273605,74.0
1356,14410,43.347038,-80.273384,72.6
1357,14411,43.346958,-80.273163,71.9
1358,14412,43.346874,-80.272926,76.7
1359,14413,43.34679,-80.27269,76.5
1360,14414,43.346706,-80.272453,76.7
1361,14415,43.346622,-80.272224,74.7
1362,14416,43.346542,-80.271996,73.7
1363,14417,43.34647,-80.271759,74.8
1364,14418,43.346382,-80.27153,75.4
1365,14419,43.346306,-80.271294,75.1
1366,14420,43.346226,-80.271065,74.0
1367,14421,43.346146,-80.270844,71.9
1368,14422,43.346058,-80.270599,79.5
1369,14423,43.345966,-80.270363,77.9
1370,14424,43.345882,-80.270126,76.8
1371,14425,43.345798,-80.26989,76.5
1372,14426,43.345715,-80.269653,76.6
1373,14427,43.345634,-80.269424,74.1
1374,14428,43.345554,-80.269196,73.7
1375,14429,43.345474,-80.268959,76.1
1376,14430,43.345402,-80.268723,74.5
