timestamp,latitude,longitude
141122,43.760624,-79.412003
141123,43.760605,-79.41201
141124,43.760612,-79.41201
141125,43.760677,-79.411995
141126,43.760685,-79.41198
141127,43.760681,-79.41198
141128,43.760681,-79.411987
141129,43.760681,-79.41198
141130,43.760677,-79.41198
141131,43.76067,-79.41198
141132,43.76067,-79.41198
141133,43.76067,-79.41198
141134,43.76067,-79.41198
141135,43.76067,-79.41198
141136,43.76067,-79.41198
141137,43.76067,-79.41198
141138,43.76067,-79.41198
141139,43.76067,-79.41198
141140,43.76067,-79.41198
141141,43.76067,-79.41198
141142,43.76067,-79.41198
141143,43.76067,-79.41198
141144,43.760651,-79.411987
141145,43.760639,-79.411964
141146,43.760616,-79.411957
141147,43.760612,-79.411957
141148,43.760609,-79.411957
141149,43.760616,-79.411964
141150,43.760624,-79.411987
141151,43.760632,-79.412003
141152,43.760628,-79.41201
141153,43.760635,-79.412018
141154,43.760639,-79.412041
141155,43.760643,-79.412048
141156,43.760647,-79.412056
141157,43.760647,-79.412071
141158,43.760647,-79.412071
141159,43.760647,-79.412071
141160,43.760647,-79.412071
141161,43.760647,-79.412071
141162,43.760647,-79.412071
141163,43.760647,-79.412071
141164,43.760647,-79.412071
141165,43.760647,-79.412071
141166,43.760647,-79.412071
141167,43.760647,-79.412071
141168,43.760647,-79.412071
141169,43.760647,-79.412071
141170,43.760647,-79.412071
141171,43.760647,-79.412071
141172,43.760647,-79.412071
141173,43.760647,-79.412071
141174,43.760647,-79.412071
141175,43.760647,-79.412071
141176,43.760647,-79.412071
141177,43.760647,-79.412079
141178,43.760647,-79.412094
141179,43.760651,-79.412102
141180,43.760651,-79.412117
141181,43.760658,-79.412125
141182,43.760666,-79.412125
141183,43.760666,-79.412132
141184,43.760666,-79.412132
141185,43.760666,-79.412132
141186,43.760666,-79.412132
141187,43.760666,-79.412132
141188,43.760666,-79.412132
141189,43.760666,-79.412132
141190,43.760666,-79.412132
141191,43.760666,-79.412132
141192,43.760666,-79.412132
141193,43.760666,-79.412132
141194,43.760666,-79.412132
141195,43.760666,-79.412132
141196,43.760666,-79.412132
141197,43.760666,-79.412132
141198,43.760666,-79.412132
141199,43.760666,-79.412132
141200,43.760666,-79.412132
141201,43.760666,-79.412132
141202,43.760666,-79.412132
141203,43.760666,-79.412132
141204,43.760666,-79.412132
141205,43.760666,-79.412132
141206,43.760666,-79.412132
141207,43.760666,-79.412132
141208,43.760666,-79.412132
141209,43.760666,-79.412132
141210,43.760666,-79.412132
141211,43.760666,-79.412132
141212,43.760666,-79.412132
141213,43.760666,-79.412132
141214,43.760666,-79.412132
141215,43.760666,-79.412132
141216,43.760666,-79.412132
141217,43.760666,-79.412132
141218,43.760666,-79.412132
141219,43.760666,-79.412132
141220,43.760666,-79.412132
141221,43.760666,-79.412132
141222,43.760666,-79.412132
141223,43.760666,-79.412132
141224,43.760666,-79.412132
141225,43.760666,-79.412132
141226,43.760666,-79.412132
141227,43.760666,-79.412132
141228,43.760666,-79.412132
141229,43.760666,-79.412132
141230,43.760654,-79.412148
141231,43.760647,-79.412148
141232,43.760635,-79.412148
141233,43.760609,-79.412125
141234,43.76059,-79.412125
141235,43.760559,-79.412125
141236,43.760551,-79.412125
141237,43.760544,-79.412125
141238,43.760529,-79.412125
141239,43.760529,-79.412125
141240,43.760529,-79.412117
141241,43.760529,-79.412117
141242,43.760521,-79.412109
141243,43.760521,-79.412117
141244,43.760521,-79.412117
141245,43.760521,-79.412117
141246,43.760521,-79.412117
141247,43.760521,-79.412117
141248,43.760521,-79.412117
141249,43.760521,-79.412117
141250,43.760521,-79.412094
141251,43.760521,-79.412094
141252,43.760521,-79.412086
141253,43.760521,-79.412086
141254,43.760521,-79.412086
141255,43.760521,-79.412086
141256,43.760521,-79.412086
141257,43.760521,-79.412086
141258,43.760521,-79.412086
141259,43.760521,-79.412086
141260,43.760521,-79.412086
141261,43.760517,-79.412086
141262,43.760509,-79.412086
141263,43.760506,-79.412086
141264,43.76049,-79.412086
141265,43.760487,-79.412094
141266,43.760479,-79.412102
141267,43.760475,-79.412109
141268,43.760464,-79.412117
141269,43.760452,-79.412125
141270,43.760448,-79.412125
141271,43.760448,-79.412155
141272,43.760448,-79.412155
141273,43.760445,-79.412163
141274,43.760445,-79.41217
141275,43.760456,-79.412178
141276,43.760479,-79.412186
141277,43.760494,-79.412193
141278,43.760517,-79.412201
141279,43.76054,-79.412209
141280,43.760563,-79.412216
141281,43.760593,-79.412224
141282,43.760624,-79.412231
141283,43.760639,-79.412231
141284,43.760651,-79.412239
141285,43.760666,-79.412239
141286,43.760643,-79.412231
141287,43.760639,-79.412239
141288,43.760624,-79.412239
141289,43.760624,-79.412239
141290,43.760609,-79.412239
141291,43.760605,-79.412247
141292,43.760597,-79.412247
141293,43.760574,-79.412247
141294,43.760563,-79.412247
141295,43.760555,-79.412254
141296,43.760555,-79.412254
141297,43.760544,-79.412254
141298,43.760532,-79.412254
141299,43.760529,-79.412254
141300,43.760529,-79.412254
141301,43.760521,-79.412254
141302,43.760483,-79.412254
141303,43.760475,-79.412247
141304,43.760464,-79.412239
141305,43.760464,-79.412231
141306,43.760468,-79.412231
141307,43.760479,-79.412216
141308,43.760483,-79.412224
141309,43.760487,-79.412231
141310,43.760487,-79.412231
141311,43.760487,-79.412231
141312,43.760479,-79.412239
141313,43.760475,-79.412231
141314,43.760479,-79.412231
141315,43.760475,-79.412231
141316,43.760475,-79.412231
141317,43.760464,-79.412231
141318,43.760464,-79.412231
141319,43.760433,-79.412231
141320,43.760395,-79.412231
141321,43.760365,-79.412224
141322,43.76033,-79.412231
141323,43.760303,-79.412247
141324,43.760281,-79.412262
141325,43.760258,-79.412292
141326,43.76022,-79.412338
141327,43.760235,-79.412392
141328,43.760254,-79.412445
141329,43.760265,-79.412521
141330,43.760246,-79.412575
141331,43.760223,-79.412621
141332,43.760223,-79.412651
141333,43.760216,-79.412674
141334,43.760193,-79.412689
141335,43.760166,-79.412689
141336,43.760166,-79.412689
141337,43.760155,-79.412689
141338,43.760151,-79.412682
141339,43.760132,-79.412682
141340,43.760128,-79.412697
141341,43.760098,-79.412704
141342,43.760075,-79.41272
141343,43.760044,-79.41272
141344,43.76001,-79.412704
141345,43.759979,-79.412689
141346,43.759956,-79.412659
141347,43.759892,-79.412621
141348,43.759811,-79.412575
141349,43.759747,-79.412567
141350,43.759705,-79.412552
141351,43.759689,-79.412537
141352,43.759686,-79.412529
141353,43.759682,-79.412521
141354,43.759655,-79.412498
141355,43.759647,-79.412483
141356,43.75964,-79.412476
141357,43.75964,-79.412445
141358,43.759624,-79.412422
141359,43.759613,-79.412407
141360,43.759602,-79.412392
141361,43.759579,-79.412392
141362,43.75956,-79.412399
141363,43.759548,-79.412407
141364,43.759567,-79.412491
141365,43.759563,-79.41256
141366,43.759579,-79.412643
141367,43.759583,-79.412727
141368,43.759567,-79.412849
141369,43.759552,-79.412971
141370,43.759518,-79.413094
141371,43.75948,-79.413223
141372,43.759441,-79.413353
141373,43.759438,-79.413445
141374,43.759411,-79.413559
141375,43.759388,-79.413666
141376,43.759357,-79.413765
141377,43.759323,-79.413872
141378,43.759308,-79.413971
141379,43.759281,-79.414062
141380,43.759281,-79.414131
141381,43.75927,-79.414177
141382,43.759258,-79.414215
141383,43.759247,-79.414246
141384,43.759228,-79.414284
141385,43.759209,-79.414307
141386,43.759167,-79.41433
141387,43.759136,-79.41433
141388,43.75909,-79.414322
141389,43.759014,-79.414307
141390,43.758945,-79.414284
141391,43.758865,-79.414253
141392,43.758797,-79.41423
141393,43.758732,-79.4142
141394,43.758667,-79.414177
141395,43.758625,-79.414162
141396,43.758587,-79.414162
141397,43.758572,-79.414154
141398,43.758568,-79.414162
141399,43.75856,-79.414154
141400,43.758553,-79.414146
141401,43.758533,-79.414131
141402,43.758488,-79.414093
141403,43.75845,-79.41407
141404,43.758385,-79.41404
141405,43.758286,-79.414001
141406,43.758202,-79.413971
141407,43.758114,-79.413933
141408,43.758041,-79.41391
141409,43.757969,-79.413879
141410,43.757896,-79.413849
141411,43.757847,-79.413834
141412,43.757797,-79.413811
141413,43.757767,-79.413803
141414,43.757744,-79.413795
141415,43.757729,-79.413795
141416,43.75771,-79.413773
141417,43.757679,-79.413765
141418,43.757648,-79.413757
141419,43.757599,-79.413734
141420,43.757553,-79.413712
141421,43.757484,-79.413681
141422,43.757408,-79.413651
141423,43.757328,-79.413597
141424,43.757248,-79.413559
141425,43.757183,-79.413521
141426,43.757114,-79.413483
141427,43.75708,-79.413437
141428,43.757038,-79.413429
141429,43.757015,-79.413406
141430,43.756992,-79.413406
141431,43.756973,-79.413391
141432,43.756943,-79.413361
141433,43.756927,-79.413315
141434,43.756916,-79.413239
141435,43.756935,-79.413139
141436,43.756954,-79.413048
141437,43.756962,-79.412941
141438,43.756977,-79.412827
141439,43.756996,-79.412712
141440,43.757008,-79.412598
141441,43.757027,-79.412498
141442,43.757027,-79.412407
141443,43.75703,-79.412331
141444,43.757034,-79.412262
141445,43.757038,-79.412209
141446,43.757038,-79.41217
141447,43.757038,-79.412148
141448,43.757038,-79.412117
141449,43.757034,-79.412109
141450,43.757034,-79.412109
141451,43.75703,-79.412109
141452,43.75703,-79.412109
141453,43.757023,-79.412109
141454,43.757015,-79.412109
141455,43.757011,-79.412102
141456,43.757008,-79.412102
141457,43.757004,-79.412102
141458,43.757004,-79.412102
141459,43.757004,-79.412102
141460,43.757,-79.412102
141461,43.757,-79.412102
141462,43.757,-79.412102
141463,43.757,-79.412102
141464,43.756996,-79.412102
141465,43.756996,-79.412102
141466,43.756996,-79.412102
141467,43.756996,-79.412102
141468,43.756996,-79.412102
141469,43.756996,-79.412102
141470,43.757,-79.412102
141471,43.756996,-79.412102
141472,43.756992,-79.412094
141473,43.756985,-79.412094
141474,43.756981,-79.412094
141475,43.756981,-79.412094
141476,43.756981,-79.412094
141477,43.756981,-79.412094
141478,43.756981,-79.412094
141479,43.756981,-79.412094
141480,43.756981,-79.412094
141481,43.756981,-79.412094
141482,43.756981,-79.412094
141483,43.756981,-79.412094
141484,43.756981,-79.412094
141485,43.756981,-79.412094
141486,43.756981,-79.412094
141487,43.756981,-79.412094
141488,43.756981,-79.412094
141489,43.756981,-79.412094
141490,43.756981,-79.412094
141491,43.756981,-79.412094
141492,43.756981,-79.412094
141493,43.756981,-79.412094
141494,43.756981,-79.412094
141495,43.756981,-79.412094
141496,43.756981,-79.412094
141497,43.756981,-79.412094
141498,43.756981,-79.412094
141499,43.756981,-79.412094
141500,43.756981,-79.412094
141501,43.756981,-79.412094
141502,43.756981,-79.412094
141503,43.756981,-79.412094
141504,43.756977,-79.412102
141505,43.756977,-79.412117
141506,43.756973,-79.412117
141507,43.756969,-79.412117
141508,43.756969,-79.412117
141509,43.756966,-79.412117
141510,43.756966,-79.412117
141511,43.756966,-79.412117
141512,43.756966,-79.412117
141513,43.756966,-79.412117
141514,43.756966,-79.412117
141515,43.756966,-79.412117
141516,43.756966,-79.412117
141519,43.756912,-79.412132
141520,43.756912,-79.412132
141521,43.756912,-79.412132
141522,43.756916,-79.412132
141523,43.756912,-79.412125
141524,43.756908,-79.412125
141525,43.756908,-79.412117
141526,43.756912,-79.412117
141527,43.756912,-79.412117
141528,43.756912,-79.412117
141529,43.756912,-79.412117
141530,43.756912,-79.412117
141531,43.75692,-79.412117
141532,43.756924,-79.412109
141533,43.756943,-79.412109
141534,43.756939,-79.412094
141535,43.756927,-79.412086
141536,43.756927,-79.412079
141537,43.756935,-79.412071
141538,43.756947,-79.412071
141539,43.756962,-79.412064
141540,43.756969,-79.412071
141541,43.756969,-79.412071
141542,43.756969,-79.412056
141543,43.756966,-79.412056
141544,43.756962,-79.412048
141545,43.756947,-79.412048
141546,43.756939,-79.412048
141547,43.756935,-79.412041
141548,43.75695,-79.412048
141549,43.756962,-79.412079
141550,43.756954,-79.412109
141551,43.756962,-79.412155
141552,43.756954,-79.412178
141553,43.756943,-79.412209
141554,43.756931,-79.412247
141555,43.756927,-79.412308
141556,43.75692,-79.412361
141557,43.756908,-79.412437
141558,43.756893,-79.412521
141559,43.75687,-79.412605
141560,43.756851,-79.412682
141561,43.756844,-79.412735
141562,43.75684,-79.412788
141563,43.756828,-79.412834
141564,43.756824,-79.412865
141565,43.756805,-79.41288
141566,43.756798,-79.412895
141567,43.756783,-79.412903
141568,43.756767,-79.41291
141569,43.756763,-79.412918
141570,43.756756,-79.412918
141571,43.756744,-79.412918
141572,43.756744,-79.412918
141573,43.756744,-79.412918
141574,43.756744,-79.412918
141575,43.756741,-79.412918
141576,43.756744,-79.412918
141577,43.756752,-79.412918
141578,43.756748,-79.412918
141579,43.756733,-79.412918
141580,43.756733,-79.412926
141581,43.756733,-79.412926
141582,43.756733,-79.412926
141583,43.756729,-79.412918
141584,43.756729,-79.412926
141585,43.756729,-79.412926
141586,43.756729,-79.412926
141587,43.756729,-79.412926
141588,43.756725,-79.412926
141589,43.756721,-79.412926
141590,43.756718,-79.412926
141591,43.756714,-79.412926
141592,43.756714,-79.412926
141593,43.756714,-79.412926
141594,43.756714,-79.412926
141595,43.756714,-79.412926
141596,43.756706,-79.412926
141597,43.756706,-79.412926
141598,43.756714,-79.412918
141599,43.756714,-79.412918
141600,43.756714,-79.412918
141601,43.756718,-79.412918
141602,43.756721,-79.412918
141603,43.756721,-79.412918
141604,43.756725,-79.412918
141605,43.756725,-79.412918
141606,43.756721,-79.412918
141607,43.756721,-79.412918
141608,43.756721,-79.412941
141609,43.756699,-79.412987
141610,43.756687,-79.41304
141611,43.756676,-79.413086
141612,43.75666,-79.413139
141613,43.756649,-79.413185
141614,43.756641,-79.413208
141615,43.756634,-79.413231
141616,43.756634,-79.413254
141617,43.756634,-79.413284
141618,43.756641,-79.413338
141619,43.756664,-79.413376
141620,43.756695,-79.413406
141621,43.756756,-79.413437
141622,43.756817,-79.41346
141623,43.756889,-79.413498
141624,43.756969,-79.413528
141625,43.757046,-79.413559
141626,43.757118,-79.413597
141627,43.757175,-79.413635
141628,43.757225,-79.413658
141629,43.757248,-79.413673
141630,43.757263,-79.413673
141631,43.757278,-79.413673
141632,43.757294,-79.413681
141633,43.757328,-79.413689
141634,43.757378,-79.413704
141635,43.757442,-79.413734
141636,43.757519,-79.413765
141637,43.757603,-79.413811
141638,43.757687,-79.413849
141639,43.757778,-79.413887
141640,43.757877,-79.413925
141641,43.757961,-79.413971
141642,43.758003,-79.414001
141643,43.758041,-79.414017
141644,43.758068,-79.41404
141645,43.758083,-79.41404
141646,43.758091,-79.414047
141647,43.758102,-79.414055
141648,43.758133,-79.41407
141649,43.758179,-79.414085
141650,43.758236,-79.414124
141651,43.758297,-79.414154
141652,43.758377,-79.414185
141653,43.758453,-79.414223
141654,43.758533,-79.414253
141655,43.758629,-79.414299
141656,43.758705,-79.41433
141657,43.758774,-79.41436
141658,43.758831,-79.414375
141659,43.758869,-79.414391
141660,43.758881,-79.414398
141661,43.758884,-79.414406
141662,43.758904,-79.414413
141663,43.758926,-79.414406
141664,43.758945,-79.414375
141665,43.758968,-79.414322
141666,43.759003,-79.41423
141667,43.759037,-79.414131
141668,43.759064,-79.414017
141669,43.759087,-79.413895
141670,43.759121,-79.413765
141671,43.759144,-79.413643
141672,43.759174,-79.413513
141673,43.75922,-79.413368
141674,43.759251,-79.413223
141675,43.759285,-79.413078
141676,43.759319,-79.412918
141677,43.759361,-79.412766
141678,43.759392,-79.412613
141679,43.759407,-79.412483
141680,43.759438,-79.412369
141681,43.759441,-79.412277
141682,43.75948,-79.412247
141683,43.759529,-79.412231
141684,43.759598,-79.412247
141685,43.759663,-79.41227
141686,43.75975,-79.412308
141687,43.75985,-79.412338
141688,43.759945,-79.412376
141689,43.760044,-79.412415
141690,43.760143,-79.412445
141691,43.760258,-79.412491
141692,43.760361,-79.412521
141693,43.76046,-79.41256
141694,43.760555,-79.412575
141695,43.760635,-79.412575
141696,43.760689,-79.412598
141697,43.760742,-79.412651
141698,43.760788,-79.412682
141699,43.760826,-79.41272
141700,43.760868,-79.41275
141701,43.760891,-79.412773
141702,43.760914,-79.412804
141703,43.760914,-79.412811
141704,43.760902,-79.412827
141705,43.760902,-79.412834
141706,43.760902,-79.412842
141707,43.760918,-79.412842
141708,43.760921,-79.412842
141709,43.760933,-79.412842
141710,43.760941,-79.412842
141711,43.760948,-79.412842
141712,43.760948,-79.412842
141713,43.760952,-79.412842
141714,43.760952,-79.412842
141715,43.760933,-79.412865
141716,43.760918,-79.41288
141717,43.760895,-79.412888
141718,43.760883,-79.412903
141719,43.760876,-79.41291
141720,43.760864,-79.412926
141721,43.760853,-79.412933
141722,43.760845,-79.412949
141723,43.760849,-79.412949
141724,43.760845,-79.412949
141725,43.760841,-79.412956
141726,43.760841,-79.412956
141727,43.760841,-79.412956
141728,43.760841,-79.412956
141729,43.760841,-79.412956
141730,43.760838,-79.412971
141731,43.760818,-79.412979
141732,43.760803,-79.412994
141733,43.760796,-79.413002
141734,43.760792,-79.41301
141735,43.760792,-79.413017
141736,43.760792,-79.413025
141737,43.760799,-79.413017
141738,43.760807,-79.413017
141739,43.760818,-79.41301
141740,43.760822,-79.41301
141741,43.760834,-79.41301
141742,43.760834,-79.41301
141743,43.760826,-79.41301
141744,43.760841,-79.413002
141745,43.760849,-79.412994
141746,43.76086,-79.412994
141747,43.760868,-79.413002
141748,43.760876,-79.413002
141749,43.76088,-79.413017
141750,43.760887,-79.413033
141751,43.760887,-79.413048
141752,43.760887,-79.413055
141753,43.760895,-79.413055
141754,43.760914,-79.413063
141755,43.760929,-79.413078
141756,43.760944,-79.413094
141757,43.760967,-79.413109
141758,43.760998,-79.413147
141759,43.761005,-79.4132
141760,43.761009,-79.413254
141761,43.761028,-79.413376
141762,43.761024,-79.413498
141763,43.761024,-79.413635
141764,43.761024,-79.41378
141765,43.761002,-79.413933
141766,43.760983,-79.414101
141767,43.76096,-79.414268
141768,43.760921,-79.414436
141769,43.760883,-79.414619
141770,43.760841,-79.414795
141771,43.760822,-79.414963
141772,43.760788,-79.415131
141773,43.760742,-79.415298
141774,43.760704,-79.415474
141775,43.760674,-79.415649
141776,43.760639,-79.415817
141777,43.760601,-79.415985
141778,43.76054,-79.416153
141779,43.760475,-79.416313
141780,43.760426,-79.416473
141781,43.760368,-79.416634
141782,43.760326,-79.416786
141783,43.760281,-79.416954
141784,43.760231,-79.417122
141785,43.760189,-79.417297
141786,43.760143,-79.41748
141787,43.760098,-79.417671
141788,43.760048,-79.417847
141789,43.759998,-79.418037
141790,43.75996,-79.418236
141791,43.759911,-79.418419
141792,43.759869,-79.418602
141793,43.759823,-79.418793
141794,43.759781,-79.418976
141795,43.759743,-79.419167
141796,43.759697,-79.419365
141797,43.759647,-79.419563
141798,43.759605,-79.419762
141799,43.75956,-79.41996
141800,43.759529,-79.420151
141801,43.759483,-79.420334
141802,43.759449,-79.420517
141803,43.759407,-79.420692
141804,43.759369,-79.420876
141805,43.759338,-79.421043
141806,43.759304,-79.421211
141807,43.759266,-79.421379
141808,43.759239,-79.421539
141809,43.759201,-79.4217
141810,43.759167,-79.42186
141811,43.759144,-79.421997
141812,43.759121,-79.422119
141813,43.759113,-79.422211
141814,43.75909,-79.422279
141815,43.759087,-79.422318
141816,43.759079,-79.422325
141817,43.759071,-79.422333
141818,43.759068,-79.42234
141819,43.759071,-79.42234
141820,43.75906,-79.42234
141821,43.759056,-79.422356
141822,43.759064,-79.422363
141823,43.759071,-79.422394
141824,43.759068,-79.422455
141825,43.759048,-79.422539
141826,43.759026,-79.422646
141827,43.758987,-79.422783
141828,43.758949,-79.42292
141829,43.758915,-79.423058
141830,43.758888,-79.42321
141831,43.758858,-79.42337
141832,43.758827,-79.423538
141833,43.758793,-79.423706
141834,43.758759,-79.423882
141835,43.758728,-79.424057
141836,43.758682,-79.42424
141837,43.758648,-79.424416
141838,43.758617,-79.424591
141839,43.758575,-79.424767
141840,43.758537,-79.42495
141841,43.758503,-79.425117
141842,43.758469,-79.425293
141843,43.758423,-79.425484
141844,43.758385,-79.425667
141845,43.75835,-79.425842
141846,43.758316,-79.426025
141847,43.758282,-79.426208
141848,43.758236,-79.426399
141849,43.758186,-79.426582
141850,43.758129,-79.426781
141851,43.758076,-79.426979
141852,43.758038,-79.42717
141853,43.757996,-79.427368
141854,43.757942,-79.427567
141855,43.757889,-79.427765
141856,43.757839,-79.427971
141857,43.757793,-79.428177
141858,43.757751,-79.428391
141859,43.757702,-79.428596
141860,43.757648,-79.42881
141861,43.757599,-79.429024
141862,43.757557,-79.429237
141863,43.757504,-79.429451
141864,43.757458,-79.429672
141865,43.757412,-79.429878
141866,43.757374,-79.430099
141867,43.757328,-79.430313
141868,43.757278,-79.430527
141869,43.757233,-79.43074
141870,43.757183,-79.430969
141871,43.75713,-79.43119
141872,43.75708,-79.431396
141873,43.757034,-79.431618
141874,43.756985,-79.431839
141875,43.756935,-79.432053
141876,43.756886,-79.432274
141877,43.75684,-79.432487
141878,43.75679,-79.432701
141879,43.756744,-79.432922
141880,43.756687,-79.433128
141881,43.756645,-79.43335
141882,43.756596,-79.433571
141883,43.756538,-79.433777
141884,43.756489,-79.433998
141885,43.756443,-79.434212
141886,43.756397,-79.434418
141887,43.756348,-79.434616
141888,43.756294,-79.434814
141889,43.756264,-79.43502
141890,43.756222,-79.435219
141891,43.756176,-79.435432
141892,43.756145,-79.435623
141893,43.756104,-79.435822
141894,43.756069,-79.436005
141895,43.756027,-79.436203
141896,43.755981,-79.436394
141897,43.755936,-79.436569
141898,43.755894,-79.436752
141899,43.755848,-79.436928
141900,43.755791,-79.437111
141901,43.755753,-79.437286
141902,43.755703,-79.437454
141903,43.755657,-79.437614
141904,43.75563,-79.437767
141905,43.755611,-79.437912
141906,43.7556,-79.438026
141907,43.755592,-79.438118
141908,43.755589,-79.438179
141909,43.755589,-79.438202
141910,43.755581,-79.438225
141911,43.755581,-79.438248
141912,43.755589,-79.438286
141913,43.755608,-79.438339
141914,43.755646,-79.43837
141915,43.755703,-79.4384
141916,43.755775,-79.438423
141917,43.755878,-79.438446
141918,43.755985,-79.438477
141919,43.756107,-79.438515
141920,43.756241,-79.438538
141921,43.756371,-79.438568
141922,43.756516,-79.438606
141923,43.756649,-79.43866
141924,43.756786,-79.438705
141925,43.756927,-79.438736
141926,43.757076,-79.438782
141927,43.757225,-79.438812
141928,43.757366,-79.438858
141929,43.757519,-79.438889
141930,43.757664,-79.438927
141931,43.757809,-79.438965
141932,43.757961,-79.439011
141933,43.758106,-79.439049
141934,43.758255,-79.439087
141935,43.7584,-79.439125
141936,43.758541,-79.439178
141937,43.75869,-79.439217
141938,43.758846,-79.439247
141939,43.759007,-79.439285
141940,43.759163,-79.439323
141941,43.759323,-79.439362
141942,43.759483,-79.439392
141943,43.759647,-79.43943
141944,43.759808,-79.439461
141945,43.759968,-79.439514
141946,43.760132,-79.439545
141947,43.760296,-79.43959
141948,43.760464,-79.439621
141949,43.760628,-79.439674
141950,43.760792,-79.43972
141951,43.760948,-79.439758
141952,43.761105,-79.439789
141953,43.761253,-79.439835
141954,43.761402,-79.439865
141955,43.761555,-79.439896
141956,43.761696,-79.439926
141957,43.761841,-79.439957
141958,43.761986,-79.439995
141959,43.762131,-79.440025
141960,43.76228,-79.440063
141961,43.762424,-79.440086
141962,43.762566,-79.440125
141963,43.762703,-79.440163
141964,43.76284,-79.440201
141965,43.762985,-79.440239
141966,43.763119,-79.440277
141967,43.763252,-79.440323
141968,43.763386,-79.440353
141969,43.763512,-79.440392
141970,43.763641,-79.440414
141971,43.763763,-79.440445
141972,43.763885,-79.440491
141973,43.764004,-79.440521
141974,43.764118,-79.440552
141975,43.764236,-79.440575
141976,43.764343,-79.440598
141977,43.764446,-79.440636
141978,43.764549,-79.440659
141979,43.764648,-79.440681
141980,43.764744,-79.440697
141981,43.764828,-79.44072
141982,43.764908,-79.440735
141983,43.764984,-79.44075
141984,43.765049,-79.440758
141985,43.765102,-79.440765
141986,43.765144,-79.440781
141987,43.765171,-79.440788
141988,43.765186,-79.440804
141989,43.765202,-79.440804
141990,43.765202,-79.440804
141991,43.765202,-79.440804
141992,43.765202,-79.440804
141993,43.765202,-79.440804
141994,43.765202,-79.440804
141995,43.765202,-79.440804
141996,43.765202,-79.440811
141997,43.765198,-79.440811
141998,43.765202,-79.440804
141999,43.765202,-79.440804
142000,43.765224,-79.440811
142001,43.765255,-79.440819
142002,43.765308,-79.440826
142003,43.765369,-79.440842
142004,43.765442,-79.440849
142005,43.765511,-79.440865
142006,43.765594,-79.44088
142007,43.76569,-79.440895
142008,43.765781,-79.440926
142009,43.765881,-79.440948
142010,43.765987,-79.440979
142011,43.766094,-79.44101
142012,43.766209,-79.44104
142013,43.766327,-79.441063
142014,43.766449,-79.441093
142015,43.766571,-79.441132
142016,43.766701,-79.441162
142017,43.76683,-79.4412
142018,43.766964,-79.441223
142019,43.767097,-79.441254
142020,43.767235,-79.441292
142021,43.767368,-79.44133
142022,43.76749,-79.44136
142023,43.767624,-79.441383
142024,43.767754,-79.441414
142025,43.767879,-79.441444
142026,43.768005,-79.441483
142027,43.768127,-79.441513
142028,43.768257,-79.441536
142029,43.768387,-79.441566
142030,43.76852,-79.441597
142031,43.768654,-79.441635
142032,43.768787,-79.441666
142033,43.768921,-79.441689
142034,43.769047,-79.441727
142035,43.769169,-79.441757
142036,43.769291,-79.441795
142037,43.769413,-79.441833
142038,43.769531,-79.441856
142039,43.769657,-79.441887
142040,43.769775,-79.441917
142041,43.769901,-79.44194
142042,43.770008,-79.441994
142043,43.770126,-79.442017
142044,43.770241,-79.442047
142045,43.770348,-79.44207
142046,43.770454,-79.442093
142047,43.770569,-79.442131
142048,43.770683,-79.442162
142049,43.770805,-79.442184
142050,43.770924,-79.442207
142051,43.771053,-79.442245
142052,43.771187,-79.442284
142053,43.77132,-79.442314
142054,43.771454,-79.442345
142055,43.771584,-79.442383
142056,43.771717,-79.442406
142057,43.771839,-79.442436
142058,43.771969,-79.442482
142059,43.772091,-79.442505
142060,43.772217,-79.442535
142061,43.772335,-79.442566
142062,43.772457,-79.442596
142063,43.772572,-79.442627
142064,43.772682,-79.44265
142065,43.772793,-79.442673
142066,43.772896,-79.442696
142067,43.772995,-79.442719
142068,43.773087,-79.442734
142069,43.773174,-79.442757
142070,43.773254,-79.44278
142071,43.773327,-79.442795
142072,43.773399,-79.44281
142073,43.773464,-79.442818
142074,43.773525,-79.442841
142075,43.773582,-79.442848
142076,43.773647,-79.442871
142077,43.77372,-79.442879
142078,43.773796,-79.442894
142079,43.77388,-79.442917
142080,43.773964,-79.442955
142081,43.774055,-79.44297
142082,43.774158,-79.443001
142083,43.774269,-79.443031
142084,43.77438,-79.443054
142085,43.774506,-79.443085
142086,43.774632,-79.44313
142087,43.774761,-79.443161
142088,43.774887,-79.443199
142089,43.775013,-79.443237
142090,43.775139,-79.443275
142091,43.775276,-79.443291
142092,43.775417,-79.443321
142093,43.775566,-79.443359
142094,43.77573,-79.443382
142095,43.77589,-79.443436
142096,43.776047,-79.443459
142097,43.776192,-79.443512
142098,43.776344,-79.443535
142099,43.776493,-79.443581
142100,43.776646,-79.443619
142101,43.776791,-79.443665
142102,43.776932,-79.443695
142103,43.777081,-79.443741
142104,43.777225,-79.443779
142105,43.777367,-79.443817
142106,43.777515,-79.443855
142107,43.777664,-79.443886
142108,43.777813,-79.443932
142109,43.777954,-79.443985
142110,43.778114,-79.444016
142111,43.778271,-79.444061
142112,43.778427,-79.444107
142113,43.778584,-79.444153
142114,43.778744,-79.444199
142115,43.778896,-79.444237
142116,43.779053,-79.44429
142117,43.779213,-79.444328
142118,43.779377,-79.444366
142119,43.779545,-79.444405
142120,43.779705,-79.444443
142121,43.779865,-79.444481
142122,43.780025,-79.444511
